productType,name,description,categories,tax,slug,variantId,code basis,sku,,prices,uid,approved,size,colorCode,colorCodeName,codeFilterColor,codeFilterColorName,restricted,saleableOnStock,maxOrderQuantity,ean,gender,highlighted,new,piecesSold
,Wings Polo,<p>In diesem schnittigen Red Bull Racing Poloshirt macht jeder Fan eine gute Figur. Ein absoluter Blickfang sind die personalisierte Knopfleiste und der &Auml;rmelabschluss in Kontrastfarbe sowie der gro&szlig;e &bdquo;Gives You Wings&ldquo; Druck an der Seite und der Logoprint auf der R&uuml;ckseite. Ein absolutes Must-Have!<br />Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Poloshirt<br />&bull;&nbsp;&nbsp;&nbsp; Personalisierte Knopfleiste<br />&bull;&nbsp;&nbsp;&nbsp; Kontrastfarben <br />&bull;&nbsp;&nbsp;&nbsp; Wasserbasierender Druck &bdquo;Gives You Wings&ldquo;<br />&bull;&nbsp;&nbsp;&nbsp; Wasserbasierender Druck &ldquo;Red Bull Racing&rdquo;</p>,rbr-men-t-shirts|rbr-collection-lifestyle-2013-men,full-tax,wings-polo,2,RBR13006,M-109316,3595,EUR 35950,M-109316,YES,M,3,white,3,,NO,YES,10, ,male,,YES,0
,Wings Polo,<p>In diesem schnittigen Red Bull Racing Poloshirt macht jeder Fan eine gute Figur. Ein absoluter Blickfang sind die personalisierte Knopfleiste und der &Auml;rmelabschluss in Kontrastfarbe sowie der gro&szlig;e &bdquo;Gives You Wings&ldquo; Druck an der Seite und der Logoprint auf der R&uuml;ckseite. Ein absolutes Must-Have!<br />Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Poloshirt<br />&bull;&nbsp;&nbsp;&nbsp; Personalisierte Knopfleiste<br />&bull;&nbsp;&nbsp;&nbsp; Kontrastfarben <br />&bull;&nbsp;&nbsp;&nbsp; Wasserbasierender Druck &bdquo;Gives You Wings&ldquo;<br />&bull;&nbsp;&nbsp;&nbsp; Wasserbasierender Druck &ldquo;Red Bull Racing&rdquo;</p>,rbr-men-t-shirts|rbr-collection-lifestyle-2013-men,full-tax,wings-polo,3,RBR13006,M-109319,3595,EUR 35950,M-109319,YES,XXL,3,white,3,,NO,YES,10, ,male,,YES,0
clothing,Lifestyle Shirt,"<p>Mit diesem schicken Hemd von Red Bull Racing macht jeder Mann bei jeder Gelegenheit eine gute Figur. Dezent aber dennoch nicht&nbsp; zu &uuml;bersehen sind die personalisierten Kn&ouml;pfe und der kleine &bdquo;Gives You Wings&ldquo; Schriftzug an Knopfleiste. Ein weiteres Highlight ist die Logostickerei auf der linken Brust. Material: 97% Baumwolle, 3% Elasthan<br /><br />&bull;&nbsp;&nbsp;&nbsp; personalisierten Kn&ouml;pfe<br />&bull;&nbsp;&nbsp;&nbsp; &bdquo;Gives You Wings&ldquo; Schriftzug<br />&bull;&nbsp;&nbsp;&nbsp; Logostickerei</p>",rbr-men-t-shirts|rbr-collection-lifestyle-2013-men,full-tax,lifestyle-shirt,1,RBR13012,M-109350,4195,EUR 41950,M-109350,YES,XL,13,navy,1,,NO,YES,10, ,male,,YES,0
clothing,Motion Graphic Tee,"<p>Stylisch und eindrucksvoll pr&auml;sentiert sich dieses hochwertige T-Shirt von Red Bull Racing. Vor allem der coole gro&szlig;e Druck auf der Brust ist ein wahrer Blickfang! Das Shirt &uuml;berzeugt durch Unaufdringlichkeit, ist aber dennoch an Kreativit&auml;t und Style kaum zu schlagen! Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Gro&szlig;er Red Bull Racing Druck auf der Brust</p>",rbr-men-t-shirts|rbr-collection-lifestyle-2013-men,full-tax,motion-graphic-tee,1,RBR13032,M-109427,2095,EUR 20950,M-109427,YES,S,21,heather grey,2,,NO,YES,10, ,male,,YES,0
,Motion Graphic Tee,"<p>Stylisch und eindrucksvoll pr&auml;sentiert sich dieses hochwertige T-Shirt von Red Bull Racing. Vor allem der coole gro&szlig;e Druck auf der Brust ist ein wahrer Blickfang! Das Shirt &uuml;berzeugt durch Unaufdringlichkeit, ist aber dennoch an Kreativit&auml;t und Style kaum zu schlagen! Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Gro&szlig;er Red Bull Racing Druck auf der Brust</p>",rbr-men-t-shirts|rbr-collection-lifestyle-2013-men,full-tax,motion-graphic-tee,2,RBR13032,M-109428,2095,EUR 20950,M-109428,YES,M,21,heather grey,2,,NO,YES,10, ,male,,YES,0
,Motion Graphic Tee,"<p>Stylisch und eindrucksvoll pr&auml;sentiert sich dieses hochwertige T-Shirt von Red Bull Racing. Vor allem der coole gro&szlig;e Druck auf der Brust ist ein wahrer Blickfang! Das Shirt &uuml;berzeugt durch Unaufdringlichkeit, ist aber dennoch an Kreativit&auml;t und Style kaum zu schlagen! Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Gro&szlig;er Red Bull Racing Druck auf der Brust</p>",rbr-men-t-shirts|rbr-collection-lifestyle-2013-men,full-tax,motion-graphic-tee,3,RBR13032,M-109429,2095,EUR 20950,M-109429,YES,L,21,heather grey,2,,NO,YES,10, ,male,,YES,0
,Motion Graphic Tee,"<p>Stylisch und eindrucksvoll pr&auml;sentiert sich dieses hochwertige T-Shirt von Red Bull Racing. Vor allem der coole gro&szlig;e Druck auf der Brust ist ein wahrer Blickfang! Das Shirt &uuml;berzeugt durch Unaufdringlichkeit, ist aber dennoch an Kreativit&auml;t und Style kaum zu schlagen! Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Gro&szlig;er Red Bull Racing Druck auf der Brust</p>",rbr-men-t-shirts|rbr-collection-lifestyle-2013-men,full-tax,motion-graphic-tee,4,RBR13032,M-109430,2095,EUR 20950,M-109430,YES,XL,21,heather grey,2,,NO,YES,10, ,male,,YES,0
,Motion Graphic Tee,"<p>Stylisch und eindrucksvoll pr&auml;sentiert sich dieses hochwertige T-Shirt von Red Bull Racing. Vor allem der coole gro&szlig;e Druck auf der Brust ist ein wahrer Blickfang! Das Shirt &uuml;berzeugt durch Unaufdringlichkeit, ist aber dennoch an Kreativit&auml;t und Style kaum zu schlagen! Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Gro&szlig;er Red Bull Racing Druck auf der Brust</p>",rbr-men-t-shirts|rbr-collection-lifestyle-2013-men,full-tax,motion-graphic-tee,5,RBR13032,M-109431,2095,EUR 20950,M-109431,YES,XXL,21,heather grey,2,,NO,YES,10, ,male,,YES,0
clothing,Off. Teamline Team Shirt,"<p>Das robuste Hemd aus der offiziellen Infiniti Red Bull Racing Teamline Kollektion &uuml;berzeugt vor allem durch seinen sportlichen Schick, der durch hochwertige<br />Logostickereien und Button-Down-Kragen besonders betont wird. Ein weiteres markantes Highlight sind reflektierende Seitenfelder, denn bei Infiniti Red Bull Racing wird Sicherheit gepaart mit Style gro&szlig; geschrieben. Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Infiniti Red Bull Racing Teamline Hemd<br />&bull;&nbsp;&nbsp;&nbsp; Hochwertige Logostickereien<br />&bull;&nbsp;&nbsp;&nbsp; Reflektierenden Seitenfelder<br />&bull;&nbsp;&nbsp;&nbsp; Button-Down-Kragen <br /><br /></p>",rbr-men-t-shirts|rbr-collection-ot-2013-men,full-tax,official-teamline-team-shirt,1,RBR13124,M-109689,4795,EUR 47950,M-109689,YES,S,1J,navy / other,1,,NO,YES,10, ,male,,YES,0
,Off. Teamline Team Shirt,"<p>Das robuste Hemd aus der offiziellen Infiniti Red Bull Racing Teamline Kollektion &uuml;berzeugt vor allem durch seinen sportlichen Schick, der durch hochwertige<br />Logostickereien und Button-Down-Kragen besonders betont wird. Ein weiteres markantes Highlight sind reflektierende Seitenfelder, denn bei Infiniti Red Bull Racing wird Sicherheit gepaart mit Style gro&szlig; geschrieben. Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Infiniti Red Bull Racing Teamline Hemd<br />&bull;&nbsp;&nbsp;&nbsp; Hochwertige Logostickereien<br />&bull;&nbsp;&nbsp;&nbsp; Reflektierenden Seitenfelder<br />&bull;&nbsp;&nbsp;&nbsp; Button-Down-Kragen <br /><br /></p>",rbr-men-t-shirts|rbr-collection-ot-2013-men,full-tax,official-teamline-team-shirt,2,RBR13124,M-109690,4795,EUR 47950,M-109690,YES,M,1J,navy / other,1,,NO,YES,10, ,male,,YES,0
,Off. Teamline Team Shirt,"<p>Das robuste Hemd aus der offiziellen Infiniti Red Bull Racing Teamline Kollektion &uuml;berzeugt vor allem durch seinen sportlichen Schick, der durch hochwertige<br />Logostickereien und Button-Down-Kragen besonders betont wird. Ein weiteres markantes Highlight sind reflektierende Seitenfelder, denn bei Infiniti Red Bull Racing wird Sicherheit gepaart mit Style gro&szlig; geschrieben. Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Infiniti Red Bull Racing Teamline Hemd<br />&bull;&nbsp;&nbsp;&nbsp; Hochwertige Logostickereien<br />&bull;&nbsp;&nbsp;&nbsp; Reflektierenden Seitenfelder<br />&bull;&nbsp;&nbsp;&nbsp; Button-Down-Kragen <br /><br /></p>",rbr-men-t-shirts|rbr-collection-ot-2013-men,full-tax,official-teamline-team-shirt,3,RBR13124,M-109691,4795,EUR 47950,M-109691,YES,L,1J,navy / other,1,,NO,YES,10, ,male,,YES,0
,Off. Teamline Team Shirt,"<p>Das robuste Hemd aus der offiziellen Infiniti Red Bull Racing Teamline Kollektion &uuml;berzeugt vor allem durch seinen sportlichen Schick, der durch hochwertige<br />Logostickereien und Button-Down-Kragen besonders betont wird. Ein weiteres markantes Highlight sind reflektierende Seitenfelder, denn bei Infiniti Red Bull Racing wird Sicherheit gepaart mit Style gro&szlig; geschrieben. Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Infiniti Red Bull Racing Teamline Hemd<br />&bull;&nbsp;&nbsp;&nbsp; Hochwertige Logostickereien<br />&bull;&nbsp;&nbsp;&nbsp; Reflektierenden Seitenfelder<br />&bull;&nbsp;&nbsp;&nbsp; Button-Down-Kragen <br /><br /></p>",rbr-men-t-shirts|rbr-collection-ot-2013-men,full-tax,official-teamline-team-shirt,4,RBR13124,M-109692,4795,EUR 47950,M-109692,YES,XL,1J,navy / other,1,,NO,YES,10, ,male,,YES,0
clothing,Off. Teamline T'Shirt,<p>Das offizielle Infiniti Red Bull Racing Teamline T-Shirt &uuml;berzeugt durch beste Qualit&auml;t und hochwertige Logoprints und macht jeden Fan zu einem Teil seines Lieblings-Formel-1-Teams. Besonders raffiniert sind reflektierende Streifen an der Seite. Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Infiniti Red Bull Racing Teamline T-Shirt<br />&bull;&nbsp;&nbsp;&nbsp; Hochwertige Logoprints<br />&bull;&nbsp;&nbsp;&nbsp; Reflektierenden Seitenstreifen</p>,rbr-men-t-shirts|rbr-collection-ot-2013-men,full-tax,official-teamline-t-shirt,1,RBR13126,M-109699,2395,EUR 23950,M-109699,YES,S,1J,navy / other,1,,NO,YES,10, ,male,,YES,0
,Off. Teamline T'Shirt,<p>Das offizielle Infiniti Red Bull Racing Teamline T-Shirt &uuml;berzeugt durch beste Qualit&auml;t und hochwertige Logoprints und macht jeden Fan zu einem Teil seines Lieblings-Formel-1-Teams. Besonders raffiniert sind reflektierende Streifen an der Seite. Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Infiniti Red Bull Racing Teamline T-Shirt<br />&bull;&nbsp;&nbsp;&nbsp; Hochwertige Logoprints<br />&bull;&nbsp;&nbsp;&nbsp; Reflektierenden Seitenstreifen</p>,rbr-men-t-shirts|rbr-collection-ot-2013-men,full-tax,official-teamline-t-shirt,2,RBR13126,M-109700,2395,EUR 23950,M-109700,YES,M,1J,navy / other,1,,NO,YES,10, ,male,,YES,0
,Off. Teamline T'Shirt,<p>Das offizielle Infiniti Red Bull Racing Teamline T-Shirt &uuml;berzeugt durch beste Qualit&auml;t und hochwertige Logoprints und macht jeden Fan zu einem Teil seines Lieblings-Formel-1-Teams. Besonders raffiniert sind reflektierende Streifen an der Seite. Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Infiniti Red Bull Racing Teamline T-Shirt<br />&bull;&nbsp;&nbsp;&nbsp; Hochwertige Logoprints<br />&bull;&nbsp;&nbsp;&nbsp; Reflektierenden Seitenstreifen</p>,rbr-men-t-shirts|rbr-collection-ot-2013-men,full-tax,official-teamline-t-shirt,3,RBR13126,M-109701,2395,EUR 23950,M-109701,YES,L,1J,navy / other,1,,NO,YES,10, ,male,,YES,0
clothing,Official Teamline Polo,<p>Das schneidige Polo-Shirt aus der offiziellen Infiniti Red Bull Racing Teamline bringt Stil und Sportlichkeit auf einen Nenner. Durch hochwertige und aufwendige Logostickereien macht jeder Fan eine gute Figur darin. Besonders schnittig sind Hemdkragen und Knopfleiste mit personalisierten Kn&ouml;pfen sowie reflektierende Streifen an der Seite. Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Infiniti Red Bull Racing Teamline Polo-Shirt<br />&bull;&nbsp;&nbsp;&nbsp; Hochwertige Logostickereien<br />&bull;&nbsp;&nbsp;&nbsp; Reflektierenden Seitenfelder<br />&bull;&nbsp;&nbsp;&nbsp; Knopfleiste mit personalisierten Kn&ouml;pfen</p>,rbr-collection-ot-2013-men|rbr-men-t-shirts,full-tax,official-teamline-polo,1,RBR13127,M-109707,5995,EUR 59950,M-109707,YES,XL,1J,navy / other,1,,NO,YES,10, ,male,,YES,0
clothing,S. Vettel Driver Tee Hardware,"<p>Dieses tolle T-Shirt von Infiniti Red Bull Racing verbindet Coolness und Schick. Die extravagante Grafik kombiniert Ausschnitte von Sebastian Vettels Helm und Rennwagen gekonnt und vereint sie in einem aufwendigen Druck. Sebastian Vettels Unterschrift auf dem rechten &Auml;rmel, sein Logo auf der Brust und das Infiniti Red Bull Racing Logo auf dem linken &Auml;rmel setzen stilsichere Akzente. Material: 100% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Grafik mit Helm- und Formel-1-Wagen-Ausschnitten<br />&bull;&nbsp;&nbsp;&nbsp; Silberfarbener Druck<br />&bull;&nbsp;&nbsp;&nbsp; Sebastian Vettel Unterschrift<br />&bull;&nbsp;&nbsp;&nbsp; Sebastian Vettel Logo<br />&bull;&nbsp;&nbsp;&nbsp; Infiniti Red Bull Racing Logo</p>",rbr-men-t-shirts|rbr-collection-driver-vettel-men,full-tax,s-vettel-driver-tee-hardware,1,RBR13144,M-109793,2095,EUR 20950,M-109793,YES,S,13,navy,1,,NO,YES,10, ,male,,YES,0
clothing,Knitted Gloves,Red Bull Salzburg<br/>Strickhandschuhe<br/>Farbe: schwarz mit Logo<br/>Material<br/>- Strick: 100% Polyacryl<br/>- Futter: 100% Polyester,rbs-accessories,full-tax,strickhandschuhe,1,RBS11036,M-106183,1295,EUR 12950,M-106183,YES,4,9E,schwarz / sonstige,9,,NO,YES,10, ,male,,NO,0
clothing,RBS Sock away 2012/2014,"<p>Die perfekte Erg&auml;nzung zu Trikot und Shorts sind die FC Red Bull Salzburg Ausw&auml;rtssocken der Saison 12/14 aus dem Hause adidas. Aber auch ohne die restliche Montur sind sie ein praktischer Wegbegleiter f&uuml;r Herren und Kinder, denn durch die anatomisch plazierten D&auml;mpfungseins&auml;tze,&nbsp; den rechts und links angepa&szlig;ten und ergonomischen Sitz sowie perfekter Ventilation bieten sie maximalen Tragekomfort. <br />Material:&nbsp; 91% Polyamid 6% Viskose, 3% Elasthan</p>",rbs-accessories,full-tax,away-socks-12-14,1,RBS12016,M-108192,1795,EUR 17950,M-108192,YES,5,13,navy,1,,NO,YES,10, ,male,,NO,0
clothing,Logo Cap,"<p>Klare Sicht auf das Spielfeld bei jeder Wetterlage garantiert dieses stylische Cap von FC Red Bull Salzburg. Mit aufwendigem Sticklogo und spektakul&auml;ren Kontrastn&auml;hten ist es der absolute Blickmagnet.&nbsp; <br /><br /><strong>Material:</strong> 60% Polyester, 40% Baumwolle<br /><br />&bull;&nbsp;&nbsp;&nbsp; Gr&ouml;&szlig;enverstellbar<br />&bull;&nbsp;&nbsp;&nbsp; Metallschlie&szlig;e mit Red Bull Logo<br />&bull;&nbsp;&nbsp;&nbsp; &bdquo;FC Red Bull Salzburg&ldquo; Schriftzug hinten<br />&bull;&nbsp;&nbsp;&nbsp; Gesticktes FC Red Bull Salzburg Logo vorne<br />&bull;&nbsp;&nbsp;&nbsp; Schildunterseite in Kontrastfarbe<br />&bull;&nbsp;&nbsp;&nbsp; N&auml;hte in Kontrastfarbe</p>",rbs-accessories,full-tax,logo-cap,1,RBS13018,M-112035,1495,EUR 14950,M-112035,YES,,13,navy,,,NO,YES,10, ,male,,NO,0
clothing,Longsleeve, ,rbs-men|rbs-men-t-shirts|rbs-sale,full-tax,longsleeve,1,RBS12049,M-108768,3995,EUR 39950,M-108768,YES,S,13,navy,1,,NO,YES,10, ,male,,NO,0
,Longsleeve, ,rbs-men|rbs-men-t-shirts|rbs-sale,full-tax,longsleeve,2,RBS12049,M-108769,3995,EUR 39950,M-108769,YES,M,13,navy,1,,NO,YES,10, ,male,,NO,0
,Longsleeve, ,rbs-men|rbs-men-t-shirts|rbs-sale,full-tax,longsleeve,3,RBS12049,M-108770,3995,EUR 39950,M-108770,YES,L,13,navy,1,,NO,YES,10, ,male,,NO,0
,Longsleeve, ,rbs-men|rbs-men-t-shirts|rbs-sale,full-tax,longsleeve,4,RBS12049,M-108771,3995,EUR 39950,M-108771,YES,XL,13,navy,1,,NO,YES,10, ,male,,NO,0
,Longsleeve, ,rbs-men|rbs-men-t-shirts|rbs-sale,full-tax,longsleeve,5,RBS12049,M-108772,3995,EUR 39950,M-108772,YES,XXL,13,navy,1,,NO,YES,10, ,male,,NO,0
clothing,Winter Jacket,"<p>Auch die k&auml;ltesten Tage k&ouml;nnen einem echten FC Red Bull Salzburg Fan nicht davon abhalten, sein Lieblingsteam kr&auml;ftig anzufeuern. Diese tolle Winterjacke ist die perfekte Unterst&uuml;tzung dabei. Raffinierte Details wie hochschlie&szlig;ender Kragen, Kapuze mit Kordelzug und anliegende &Auml;rmelb&uuml;ndchen sorgen f&uuml;r angenehme W&auml;rme, w&auml;hrend FC Red Bull Salzburg Teamwappen und Schriftzug f&uuml;r optische Highlights sorgen.<br /><br /><strong>Material:</strong> 100% Polyester<br /><br />&bull;&nbsp;&nbsp;&nbsp; FC Red Bull Salzburg Winterjacke f&uuml;r M&auml;nner<br />&bull;&nbsp;&nbsp;&nbsp; Kapuze mit Kordelzug<br />&bull;&nbsp;&nbsp;&nbsp; Hochschlie&szlig;ender Kragen<br />&bull;&nbsp;&nbsp;&nbsp; &Auml;rmelb&uuml;ndchen<br />&bull;&nbsp;&nbsp;&nbsp; Brusttasche<br />&bull;&nbsp;&nbsp;&nbsp; 2 seitliche Einschubtaschen<br />&bull;&nbsp;&nbsp;&nbsp; FC Red Bull Salzburg Teamwappen<br />&bull;&nbsp;&nbsp;&nbsp; FC Red Bull Salzburg Schriftzug</p>",rbs-men-jackets,full-tax,winterjacke,1,RBS13020,M-112122,8995,EUR 89950,M-112122,YES,M,1H,navy / red,1,,NO,YES,10, ,male,,NO,0
,Winter Jacket,"<p>Auch die k&auml;ltesten Tage k&ouml;nnen einem echten FC Red Bull Salzburg Fan nicht davon abhalten, sein Lieblingsteam kr&auml;ftig anzufeuern. Diese tolle Winterjacke ist die perfekte Unterst&uuml;tzung dabei. Raffinierte Details wie hochschlie&szlig;ender Kragen, Kapuze mit Kordelzug und anliegende &Auml;rmelb&uuml;ndchen sorgen f&uuml;r angenehme W&auml;rme, w&auml;hrend FC Red Bull Salzburg Teamwappen und Schriftzug f&uuml;r optische Highlights sorgen.<br /><br /><strong>Material:</strong> 100% Polyester<br /><br />&bull;&nbsp;&nbsp;&nbsp; FC Red Bull Salzburg Winterjacke f&uuml;r M&auml;nner<br />&bull;&nbsp;&nbsp;&nbsp; Kapuze mit Kordelzug<br />&bull;&nbsp;&nbsp;&nbsp; Hochschlie&szlig;ender Kragen<br />&bull;&nbsp;&nbsp;&nbsp; &Auml;rmelb&uuml;ndchen<br />&bull;&nbsp;&nbsp;&nbsp; Brusttasche<br />&bull;&nbsp;&nbsp;&nbsp; 2 seitliche Einschubtaschen<br />&bull;&nbsp;&nbsp;&nbsp; FC Red Bull Salzburg Teamwappen<br />&bull;&nbsp;&nbsp;&nbsp; FC Red Bull Salzburg Schriftzug</p>",rbs-men-jackets,full-tax,winterjacke,2,RBS13020,M-112124,8995,EUR 89950,M-112124,YES,XL,1H,navy / red,1,,NO,YES,10, ,male,,NO,0
clothing,TW Rain Pants 12/14,"<p>Mit dieser wind- und wasserfesten FC Red Bull Salzburg Regenhose von adidas ist der treue Fan bei jeder Witterung einsatzbereit und bestens ausger&uuml;stet. Sie ist ultraleicht und l&auml;sst sich durch Rei&szlig;verschl&uuml;sse am Bein perfekt und individuell anpassen. Nat&uuml;rlich darf auch das Red Bull Salzburg Logo nicht fehlen. Alles in allem das optimale Weihnachtsgeschenk f&uuml;r Outdoor-Begeisterte!</p>
<p>Material: 100% Polyamid</p>
<p>&nbsp;</p>
<p>&bull; Wind- und wasserfest</p>
<p>&bull; Sehr leicht</p>
<p>&bull; Rei&szlig;verschluss am Bein</p>
<p>&bull; FC Red Bull Salzburg Teamwappen</p>",rbs-collection-tw-men|rbs-men-shorts,full-tax,tw-regenhose-12-14,1,RBS12072,M-110350,3795,EUR 37950,M-110350,YES,48,9,black / other,9,,NO,YES,10, ,male,,YES,0
,TW Rain Pants 12/14,"<p>Mit dieser wind- und wasserfesten FC Red Bull Salzburg Regenhose von adidas ist der treue Fan bei jeder Witterung einsatzbereit und bestens ausger&uuml;stet. Sie ist ultraleicht und l&auml;sst sich durch Rei&szlig;verschl&uuml;sse am Bein perfekt und individuell anpassen. Nat&uuml;rlich darf auch das Red Bull Salzburg Logo nicht fehlen. Alles in allem das optimale Weihnachtsgeschenk f&uuml;r Outdoor-Begeisterte!</p>
<p>Material: 100% Polyamid</p>
<p>&nbsp;</p>
<p>&bull; Wind- und wasserfest</p>
<p>&bull; Sehr leicht</p>
<p>&bull; Rei&szlig;verschluss am Bein</p>
<p>&bull; FC Red Bull Salzburg Teamwappen</p>",rbs-collection-tw-men|rbs-men-shorts,full-tax,tw-regenhose-12-14,2,RBS12072,M-110411,3795,EUR 37950,M-110411,YES,50,9,black / other,9,,NO,YES,10, ,male,,YES,0
,TW Rain Pants 12/14,"<p>Mit dieser wind- und wasserfesten FC Red Bull Salzburg Regenhose von adidas ist der treue Fan bei jeder Witterung einsatzbereit und bestens ausger&uuml;stet. Sie ist ultraleicht und l&auml;sst sich durch Rei&szlig;verschl&uuml;sse am Bein perfekt und individuell anpassen. Nat&uuml;rlich darf auch das Red Bull Salzburg Logo nicht fehlen. Alles in allem das optimale Weihnachtsgeschenk f&uuml;r Outdoor-Begeisterte!</p>
<p>Material: 100% Polyamid</p>
<p>&nbsp;</p>
<p>&bull; Wind- und wasserfest</p>
<p>&bull; Sehr leicht</p>
<p>&bull; Rei&szlig;verschluss am Bein</p>
<p>&bull; FC Red Bull Salzburg Teamwappen</p>",rbs-collection-tw-men|rbs-men-shorts,full-tax,tw-regenhose-12-14,3,RBS12072,M-110412,3795,EUR 37950,M-110412,YES,52,9,black / other,9,,NO,YES,10, ,male,,YES,0
,TW Rain Pants 12/14,"<p>Mit dieser wind- und wasserfesten FC Red Bull Salzburg Regenhose von adidas ist der treue Fan bei jeder Witterung einsatzbereit und bestens ausger&uuml;stet. Sie ist ultraleicht und l&auml;sst sich durch Rei&szlig;verschl&uuml;sse am Bein perfekt und individuell anpassen. Nat&uuml;rlich darf auch das Red Bull Salzburg Logo nicht fehlen. Alles in allem das optimale Weihnachtsgeschenk f&uuml;r Outdoor-Begeisterte!</p>
<p>Material: 100% Polyamid</p>
<p>&nbsp;</p>
<p>&bull; Wind- und wasserfest</p>
<p>&bull; Sehr leicht</p>
<p>&bull; Rei&szlig;verschluss am Bein</p>
<p>&bull; FC Red Bull Salzburg Teamwappen</p>",rbs-collection-tw-men|rbs-men-shorts,full-tax,tw-regenhose-12-14,4,RBS12072,M-110413,3795,EUR 37950,M-110413,YES,54,9,black / other,9,,NO,YES,10, ,male,,YES,0
,TW Rain Pants 12/14,"<p>Mit dieser wind- und wasserfesten FC Red Bull Salzburg Regenhose von adidas ist der treue Fan bei jeder Witterung einsatzbereit und bestens ausger&uuml;stet. Sie ist ultraleicht und l&auml;sst sich durch Rei&szlig;verschl&uuml;sse am Bein perfekt und individuell anpassen. Nat&uuml;rlich darf auch das Red Bull Salzburg Logo nicht fehlen. Alles in allem das optimale Weihnachtsgeschenk f&uuml;r Outdoor-Begeisterte!</p>
<p>Material: 100% Polyamid</p>
<p>&nbsp;</p>
<p>&bull; Wind- und wasserfest</p>
<p>&bull; Sehr leicht</p>
<p>&bull; Rei&szlig;verschluss am Bein</p>
<p>&bull; FC Red Bull Salzburg Teamwappen</p>",rbs-collection-tw-men|rbs-men-shorts,full-tax,tw-regenhose-12-14,5,RBS12072,M-110415,3795,EUR 37950,M-110415,YES,56,9,black / other,9,,NO,YES,10, ,male,,YES,0
,TW Rain Pants 12/14,"<p>Mit dieser wind- und wasserfesten FC Red Bull Salzburg Regenhose von adidas ist der treue Fan bei jeder Witterung einsatzbereit und bestens ausger&uuml;stet. Sie ist ultraleicht und l&auml;sst sich durch Rei&szlig;verschl&uuml;sse am Bein perfekt und individuell anpassen. Nat&uuml;rlich darf auch das Red Bull Salzburg Logo nicht fehlen. Alles in allem das optimale Weihnachtsgeschenk f&uuml;r Outdoor-Begeisterte!</p>
<p>Material: 100% Polyamid</p>
<p>&nbsp;</p>
<p>&bull; Wind- und wasserfest</p>
<p>&bull; Sehr leicht</p>
<p>&bull; Rei&szlig;verschluss am Bein</p>
<p>&bull; FC Red Bull Salzburg Teamwappen</p>",rbs-collection-tw-men|rbs-men-shorts,full-tax,tw-regenhose-12-14,6,RBS12072,M-110416,3795,EUR 37950,M-110416,YES,58,9,black / other,9,,NO,YES,10, ,male,,YES,0
,TW Rain Pants 12/14,"<p>Mit dieser wind- und wasserfesten FC Red Bull Salzburg Regenhose von adidas ist der treue Fan bei jeder Witterung einsatzbereit und bestens ausger&uuml;stet. Sie ist ultraleicht und l&auml;sst sich durch Rei&szlig;verschl&uuml;sse am Bein perfekt und individuell anpassen. Nat&uuml;rlich darf auch das Red Bull Salzburg Logo nicht fehlen. Alles in allem das optimale Weihnachtsgeschenk f&uuml;r Outdoor-Begeisterte!</p>
<p>Material: 100% Polyamid</p>
<p>&nbsp;</p>
<p>&bull; Wind- und wasserfest</p>
<p>&bull; Sehr leicht</p>
<p>&bull; Rei&szlig;verschluss am Bein</p>
<p>&bull; FC Red Bull Salzburg Teamwappen</p>",rbs-collection-tw-men|rbs-men-shorts,full-tax,tw-regenhose-12-14,7,RBS12072,M-110417,3795,EUR 37950,M-110417,YES,60,9,black / other,9,,NO,YES,10, ,male,,YES,0
